KO,10,,,,79,"/home/sleroux/Development/RODA-GORDIC/02-support/02-legacy_data/test_corpora/Test Files/.svn/prop-base/58_ppt_prejmenovany_odp.odp.svn-base",,"fail"
KO,0,,,,79,"/home/sleroux/Development/RODA-GORDIC/02-support/02-legacy_data/test_corpora/Test Files/.svn/prop-base/28_docx_prejmenovany_doc.doc.svn-base",,"fail"
KO,9,,,,79,"/home/sleroux/Development/RODA-GORDIC/02-support/02-legacy_data/test_corpora/Test Files/.svn/prop-base/27_doc_prejmenovany_xls.xls.svn-base",,"fail"
KO,10,,,,30,"/home/sleroux/Development/RODA-GORDIC/02-support/02-legacy_data/test_corpora/Test Files/.svn/prop-base/11_pdf_vzorek.pdf.svn-base",,"fail"
KO,0,,,,79,"/home/sleroux/Development/RODA-GORDIC/02-support/02-legacy_data/test_corpora/Test Files/.svn/prop-base/55_odp_prejmenovany_ppt.ppt.svn-base",,"fail"
KO,9,,,,79,"/home/sleroux/Development/RODA-GORDIC/02-support/02-legacy_data/test_corpora/Test Files/.svn/prop-base/67_jp2_vzorek.jp2.svn-base",,"fail"
KO,10,,,,79,"/home/sleroux/Development/RODA-GORDIC/02-support/02-legacy_data/test_corpora/Test Files/.svn/prop-base/31_xls_vzorek.xls.svn-base",,"fail"
KO,0,,,,79,"/home/sleroux/Development/RODA-GORDIC/02-support/02-legacy_data/test_corpora/Test Files/.svn/prop-base/71_jp2_vzorek.jp2.svn-base",,"fail"
KO,9,,,,79,"/home/sleroux/Development/RODA-GORDIC/02-support/02-legacy_data/test_corpora/Test Files/.svn/prop-base/41_xls_prejmenovany_ods.ods.svn-base",,"fail"
KO,0,,,,79,"/home/sleroux/Development/RODA-GORDIC/02-support/02-legacy_data/test_corpora/Test Files/.svn/prop-base/49_odp_vzorek.odp.svn-base",,"fail"
KO,10,,,,79,"/home/sleroux/Development/RODA-GORDIC/02-support/02-legacy_data/test_corpora/Test Files/.svn/prop-base/34_xls_vzorek.xls.svn-base",,"fail"
KO,0,,,,79,"/home/sleroux/Development/RODA-GORDIC/02-support/02-legacy_data/test_corpora/Test Files/.svn/prop-base/44_odp_vzorek.odp.svn-base",,"fail"
KO,9,,,,79,"/home/sleroux/Development/RODA-GORDIC/02-support/02-legacy_data/test_corpora/Test Files/.svn/prop-base/80_msg_prejmenovany_eml.eml.svn-base",,"fail"
KO,10,,,,79,"/home/sleroux/Development/RODA-GORDIC/02-support/02-legacy_data/test_corpora/Test Files/.svn/prop-base/72_jpg_vzorek.JPG.svn-base",,"fail"
KO,0,,,,79,"/home/sleroux/Development/RODA-GORDIC/02-support/02-legacy_data/test_corpora/Test Files/.svn/prop-base/15_odt_vzorek.odt.svn-base",,"fail"
KO,9,,,,79,"/home/sleroux/Development/RODA-GORDIC/02-support/02-legacy_data/test_corpora/Test Files/.svn/prop-base/42_xlsx_prejmenovany_ods.ods.svn-base",,"fail"
KO,9,,,,79,"/home/sleroux/Development/RODA-GORDIC/02-support/02-legacy_data/test_corpora/Test Files/.svn/prop-base/77_msg_vzorek.msg.svn-base",,"fail"
